192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET / HTTP/1.1" 200 15118 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/plugins/kk-star-ratings/css.css?ver=2.5.1 HTTP/1.1" 200 1410 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/fonts/fonts.css?ver=v3.0.5 HTTP/1.1" 200 1452 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/font-awesome.css?ver=v3.0.5 HTTP/1.1" 200 28323 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/wp.css?ver=v3.0.5 HTTP/1.1" 200 2759 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/bootstrap-select.css?ver=v3.0.5 HTTP/1.1" 200 6973 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5 HTTP/1.1" 200 183165 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/shortcode.min.css?ver=v3.0.5 HTTP/1.1" 200 1806 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/index.css?ver=v3.0.5 HTTP/1.1" 200 463 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/css/slick.css?ver=v3.0.5 HTTP/1.1" 200 1593 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/plugins/kk-star-ratings/js.min.js?ver=2.5.1 HTTP/1.1" 200 4403 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/style.css?ver=v3.0.5 HTTP/1.1" 200 70 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/icon-professionals.png HTTP/1.1" 200 814 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/icon-projects.png HTTP/1.1" 200 694 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/timer.png HTTP/1.1" 200 867 "http://wordpress.skydreams.com.dev.skydreams.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
192.168.50.1 - - [22/Dec/2017:10:31:40 +0000] "GET /wp-content/themes/wordpress-theme-weetjes-v3.0/img/icon-mail.png HTTP/1.1" 200 395 "http://wordpress.skydreams.com.dev.skydreams.com/wp-content/themes/wordpress-theme-weetjes-v3.0/css/style.min.css?ver=v3.0.5" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.84 Safari/537.36"
